benchmark,tree-vectorize,unroll-loops,slp-vectorize,inline-functions,prefetch-loop-arrays,omit-frame-pointer,align-functions,median_exec_time_sec,speedup_vs_O3
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.2963985019960091,0.9951984416911677
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.2978582689975156,0.9940790915434404
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.309038896994025,0.9855885657483876
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.278180566492665,1.0093830267952177
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.2823562714984291,1.0060961978137546
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.3017704084995785,0.9910916399492039
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.2879622130058124,1.0017170969528824
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.3188275214997702,0.9782733132002032
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.2970338525046827,0.9947109449038335
automotive_basicmath,-ftree-vectorize,-funroll-loops,-fno-tree-slp-vectorize,-fno-inline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.312220839499787,0.9831986584582829
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.3009032595000463,0.9917522764091026
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.3433713680060464,0.9603999308934098
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.29362568500801,0.9973315959548251
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.2901138404995436,1.000046452100402
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.277032149497245,1.010290750710639
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.3160090025048703,0.9803684978913492
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.308742669505591,0.9858116488893776
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fprefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=64,1.301768796001852,0.9910928676119203
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=1,1.2804279420015519,1.007611382629159
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=16,1.2869146814919077,1.0025324814085628
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=32,1.3333963104960276,0.9675846249471349
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fomit-frame-pointer,-falign-functions=64,1.3200220845028525,0.9773880180823629
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=1,1.30894632700074,0.985658267557416
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=16,1.2868571525032166,1.0025772996540636
automotive_basicmath,-ftree-vectorize,-fno-unroll-loops,-ftree-slp-vectorize,-finline-functions,-fno-prefetch-loop-arrays,-fno-omit-frame-pointer,-falign-functions=32,1.2827119784997194,1.005817198734045
